ID,Title,ShortTitle,SubjectType,ControlType,IsDistant,Departments - DepartmentId → ID,Departments - DepartmentId → Title,Faculties - FacultyId → ID,Faculties - FacultyId → Title,SemesterSeasons - SemesterSeasonId → Year,SemesterSeasons - SemesterSeasonId → Season
2145,Информатика,Информатика,Лек,ЗчО,true,24,каф.САПР,3,ФКТИ,2023,autumn
2146,Представление знаний в системах искусственного интеллекта,ПЗвСИИ,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2147,Интеллектуальные информационные системы в управлении,ИИСвУпр,Лек,Экз,true,1,каф.АПУ,3,ФКТИ,2023,autumn
2148,Обработка естественных языков,ОбрЕстЯз,Пр,,true,5,каф.АМ,3,ФКТИ,2023,autumn
2149,Обработка естественных языков,ОбрЕстЯз,Лек,Экз,true,5,каф.АМ,3,ФКТИ,2023,autumn
2150,Данные и визуальная аналитика (Data and Visual Analytics),ДиВизАн(D&VA),Пр,ЗчО,false,2,каф.ИС,3,ФКТИ,2023,autumn
2151,Распределенные системы и технологии (Distributed Systems and Technologies),РСиТ(DS&T),Пр,ЗчО,true,6,каф.ВТ,3,ФКТИ,2023,autumn
2152,Представление знаний в системах искусственного интеллекта,ПЗвСИИ,Пр,,true,5,каф.АМ,3,ФКТИ,2023,autumn
2153,Информационные технологии в научных исследованиях и проектной деятельности (Information Technologies in Academic Research and Project Activity),ИТвНИиПД(ITinARPA),Пр,ЗчО,true,6,каф.ВТ,3,ФКТИ,2023,autumn
2155,Технологии распределенной обработки данных,ТРОД,Пр,,true,2,каф.ИС,3,ФКТИ,2023,autumn
2156,Интеллектуальные агенты и многоагентные системы,ИАиМС,Лаб,,true,6,каф.ВТ,3,ФКТИ,2023,autumn
2157,Технологии распределенной обработки данных,ТРОД,Лек,Экз,true,2,каф.ИС,3,ФКТИ,2023,autumn
2159,Интеллектуальные агенты и многоагентные системы,ИАиМС,Лек,Экз,true,6,каф.ВТ,3,ФКТИ,2023,autumn
2160,Современные методы и средства проектирования информационных систем,СМиСПИС,Пр,,true,2,каф.ИС,3,ФКТИ,2023,autumn
2161,Современные методы и средства проектирования информационных систем,СМиСПИС,Лек,Экз,true,2,каф.ИС,3,ФКТИ,2023,autumn
2162,Глубокое обучение,ГлубОбуч,Пр,,true,5,каф.АМ,3,ФКТИ,2023,autumn
2163,Перспективные компоненты информационных микросистем,ПКИнфМС,Лек,ЗчО,true,6,каф.ВТ,3,ФКТИ,2023,autumn
2168,Интеллектуализация таможенной деятельности,ИТД,Пр,,true,2,каф.ИС,3,ФКТИ,2023,autumn
2169,Интеллектуализация таможенной деятельности,ИТД,Лек,Экз,true,2,каф.ИС,3,ФКТИ,2023,autumn
2170,Квантовые вычисления,КвВыч,Лек,,true,5,каф.АМ,3,ФКТИ,2023,autumn
2171,Технология разработки программного обеспечения,ТехнРазрПО,Пр,,true,2,каф.ИС,3,ФКТИ,2023,autumn
2172,Глубокое обучение,ГлубОбуч,Лек,Экз,true,5,каф.АМ,3,ФКТИ,2023,autumn
2173,UX/UI-проектирование информационных систем,UX/UI-прогИС,Лек,Экз,false,2,каф.ИС,3,ФКТИ,2023,autumn
2174,Технология разработки программного обеспечения,ТехнРазрПО,Лек,Экз,true,2,каф.ИС,3,ФКТИ,2023,autumn
2175,UX/UI-проектирование информационных систем,UX/UI-прогИС,Пр,,false,2,каф.ИС,3,ФКТИ,2023,autumn
2176,Основы эргономического обеспечения,ОснЭргОб,Пр,,false,2,каф.ИС,3,ФКТИ,2023,autumn
2177,Распределенные базы данных,РаспрБД,Лек,ЗчО,true,6,каф.ВТ,3,ФКТИ,2023,autumn
2178,Распределенные базы данных,РаспрБД,Лек,,true,6,каф.ВТ,3,ФКТИ,2023,autumn
2179,Основы эргономического обеспечения,ОснЭргОб,Лек,Экз,false,2,каф.ИС,3,ФКТИ,2023,autumn
1818,Модели больших сетевых структур и сетевые процессы,МБССиСП,Лаб,,true,6,каф.ВТ,3,ФКТИ,2023,autumn
1819,Технологии и методы преобразования цифровых данных анатомической диагностики в трёхмерные прототипы,ТиМПЦДАДвТП,Пр,,true,6,каф.ВТ,3,ФКТИ,2023,autumn
1820,Технологии и методы преобразования цифровых данных анатомической диагностики в трёхмерные прототипы,ТиМПЦДАДвТП,Лек,ЗчО,true,6,каф.ВТ,3,ФКТИ,2023,autumn
1821,Модели больших сетевых структур и сетевые процессы,МБССиСП,Лек,Экз,true,6,каф.ВТ,3,ФКТИ,2023,autumn
1823,Методы обработки и анализа медицинских изображений,МОиАМИ,Пр,,true,27,каф.ТВ,1,ФРТ,2023,autumn
2180,Стандартизация систем на базе искусственного интеллекта,ССнБИИ,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2158,Системы поддержки принятия решений,СППР,Пр,,false,2,каф.ИС,3,ФКТИ,2023,autumn
2181,Стандартизация систем на базе искусственного интеллекта,ССнБИИ,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2182,Анализ и интерпретация данных,АиИД,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2183,Безопасные информационные технологии и системы,БИТиС,Лек,ЗчО,true,2,каф.ИС,3,ФКТИ,2023,autumn
2184,Численные методы решения прикладных задач,ЧМРПЗ,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2185,Численные методы решения прикладных задач,ЧМРПЗ,Лек,Экз,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2187,Системы поддержки принятия решений,СППР,Пр,,false,46,Баз.каф.ИИТ,3,ФКТИ,2023,autumn
2190,Программное обеспечение вторичной обработки информации гидроакустических систем,ПОВОИГС,Пр,,true,63,Баз.каф.ПАО ГИС,3,ФКТИ,2023,autumn
2191,Системы поддержки принятия решений,СППР,Лек,Экз,false,46,Баз.каф.ИИТ,3,ФКТИ,2023,autumn
2193,Программное обеспечение вторичной обработки информации гидроакустических систем,ПОВОИГС,Лек,ЗчО,true,63,Баз.каф.ПАО ГИС,3,ФКТИ,2023,autumn
2194,Сервисно-ориентированное программное обеспечение,СОПО,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2195,Сервисно-ориентированное программное обеспечение,СОПО,Лек,Экз,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2196,Анализ и интерпретация данных,АиИД,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2197,Безопасные информационные технологии и системы,БИТиС,Пр,,true,2,каф.ИС,3,ФКТИ,2023,autumn
2198,Компьютерные методы идентификации личности,КМИдЛичн,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2199,Компьютерные методы идентификации личности,КМИдЛичн,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2200,Разработка в ядре Linux,РвЯ_Linux,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2201,Алгоритмы компьютерной математики,АлгКМ,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2202,Модели объектов и процессов информационных систем,МОиПИС,Лек,Экз,true,2,каф.ИС,3,ФКТИ,2023,autumn
2205,SLAM- алгоритмы,SLAM-алг,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2208,SLAM- алгоритмы,SLAM-алг,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2209,Алгоритмы компьютерной математики,АлгКМ,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2210,Алгоритмы компьютерной математики,АлгКМ,Лек,Экз,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2211,Индустрия 4.0,Инд 4.0,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2212,Интеллектуальные данные Smart Data,ИнтД SmData,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2213,Пространственный искусственный интеллект,ПрострИИ,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2214,Архитектура ПО систем искусственного интеллекта,АПСИИ,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2215,Алгоритмы беспилотного транспорта,АлгБТр,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2216,Алгоритмы беспилотного транспорта,АлгБТр,Лек,Экз,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2217,Автономные системы и беспилотный транспорт,АСиБТ,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2218,SLAM- алгоритмы,SLAM-алг,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2219,Обработка изображений и компьютерное зрение на основе нейронных сетей,ОИиКЗнОНС,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2023,autumn
2325,Информатика (доп),ДопИнф,Доп,,true,6,каф.ВТ,3,ФКТИ,2023,autumn
2220,Распределенные базы данных и базы знаний,РБДиБЗ,Лаб,,true,24,каф.САПР,3,ФКТИ,2023,autumn
2221,Облачные и туманные вычисления,Обл_и_ТумВыч,Лек,,true,6,каф.ВТ,3,ФКТИ,2023,autumn
2222,Интернет вещей,ИнтВещ,Лек,ЗчО,true,6,каф.ВТ,3,ФКТИ,2023,autumn
2223,Интернет вещей,ИнтВещ,Лек,,true,6,каф.ВТ,3,ФКТИ,2023,autumn
2224,Интеллектуальные агенты и многоагентные системы,ИАиМС,Лек,,true,6,каф.ВТ,3,ФКТИ,2023,autumn
2225,Анализ потоковых данных,АнПД,Лек,,true,6,каф.ВТ,3,ФКТИ,2023,autumn
2226,Обработка естественных языков,ОбрЕстЯз,Лек,ЗчО,true,5,каф.АМ,3,ФКТИ,2023,autumn
2227,Модели объектов и процессов информационных систем,МОиПИС,Пр,,true,2,каф.ИС,3,ФКТИ,2023,autumn
2228,Тропическая математика,ТропМат,Лек,ЗчО,true,5,каф.АМ,3,ФКТИ,2023,autumn
2229,Тропическая математика,ТропМат,Лек,,true,5,каф.АМ,3,ФКТИ,2023,autumn
449,Русский язык как иностранный (Russian as a Foreign Language),РусскЯз(RFL),Пр,ЗчО,false,41,каф.РЯ,7,ГФ,2023,autumn
2230,Распределенные базы данных и базы знаний,РБДиБЗ,Пр,,true,24,каф.САПР,3,ФКТИ,2023,autumn
2231,Алгоритмы компьютерной математики,АлгКомпМат,Пр,,true,5,каф.АМ,3,ФКТИ,2023,autumn
