ID ЛК,НомерЛД,Иностранец,Курс,finans,status,Уровень образования,Форма образования
318329,620418,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
318337,730418,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
318347,890418,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318370,1170418,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318372,9960622,False,1,Контракт,Отчислен,Магистратура,Очная форма
318391,460518,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318403,610518,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
318414,740518,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318442,920518,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318445,960518,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
318446,970518,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318461,1160518,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318462,1170518,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318468,1290518,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318469,1300518,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318474,1350518,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
318475,1380518,False,1,Бюджет,Академический,Магистратура,Очная форма
318488,1550518,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318500,1690518,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318511,1840518,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
318513,1860518,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
318514,3225322,False,1,Контракт,Отчислен,Магистратура,Очная форма
318521,1940518,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
318532,2230318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318543,2350318,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
318549,2440318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318560,3200318,False,4,Контракт,Закончил,Бакалавриат,Очная форма
318566,3270318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318567,3280318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318574,3360318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318580,3470318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318595,3720318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318612,3970318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318616,4020318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318621,4090318,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
318635,4260318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318650,4470318,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
318662,4620318,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
318666,4660318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318682,4920318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318704,5220318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318706,5270318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318710,5320318,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
318713,5350318,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
318735,5670318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318739,5740318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318744,5850318,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
318745,5860318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318750,5990318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318751,6000318,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
318769,1730318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318773,2590318,False,5,Бюджет,Отчислен,Специалитет,Очная форма
318800,2960318,False,2,Бюджет,Отчислен,Специалитет,Очная форма
318825,1890318,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
